Weekend,Pickup_hour,Pickup_minute,Zone,Number_trips
TRUE,13,0,Roosevelt Island,1
TRUE,13,0,Central Park,3
TRUE,13,0,Battery Park,8
TRUE,13,0,Marble Hill,1
TRUE,13,0,Randalls Island,1
TRUE,13,0,Highbridge Park,0
TRUE,13,0,Governor's Island/Ellis Island/Liberty Island,0
TRUE,13,10,Gramercy,559
TRUE,13,10,Upper East Side South,1249
TRUE,13,10,Flatiron,904
TRUE,13,10,Meatpacking/West Village West,156
TRUE,13,10,UN/Turtle Bay South,312
TRUE,13,10,East Village,458
TRUE,13,10,Garment District,418
TRUE,13,10,East Harlem North,313
TRUE,13,10,TriBeCa/Civic Center,400
TRUE,13,10,Times Sq/Theatre District,1012
TRUE,13,10,Lincoln Square East,1244
TRUE,13,10,Midtown Center,941
TRUE,13,10,Hudson Sq,144
TRUE,13,10,Upper East Side North,1107
TRUE,13,10,Greenwich Village North,396
TRUE,13,10,West Village,649
TRUE,13,10,East Harlem South,349
TRUE,13,10,Lower East Side,243
TRUE,13,10,Union Sq,463
TRUE,13,10,Upper West Side South,802
TRUE,13,10,Lincoln Square West,230
TRUE,13,10,Murray Hill,792
TRUE,13,10,Midtown East,552
TRUE,13,10,Manhattan Valley,209
TRUE,13,10,Central Harlem,402
TRUE,13,10,SoHo,257
TRUE,13,10,Central Harlem North,135
TRUE,13,10,West Chelsea/Hudson Yards,334
TRUE,13,10,Hamilton Heights,79
TRUE,13,10,Little Italy/NoLiTa,272
TRUE,13,10,Greenwich Village South,246
TRUE,13,10,East Chelsea,495
TRUE,13,10,Sutton Place/Turtle Bay North,472
TRUE,13,10,Clinton West,214
TRUE,13,10,Two Bridges/Seward Park,24
TRUE,13,10,Stuy Town/Peter Cooper Village,36
TRUE,13,10,Yorkville East,268
TRUE,13,10,Kips Bay,211
TRUE,13,10,Clinton East,389
TRUE,13,10,Morningside Heights,276
TRUE,13,10,Penn Station/Madison Sq West,888
TRUE,13,10,World Trade Center,179
TRUE,13,10,Midtown South,426
TRUE,13,10,Manhattanville,54
TRUE,13,10,Yorkville West,434
TRUE,13,10,Lenox Hill West,578
TRUE,13,10,Lenox Hill East,296
TRUE,13,10,Washington Heights South,82
TRUE,13,10,Midtown North,329
TRUE,13,10,Upper West Side North,645
TRUE,13,10,Washington Heights North,49
TRUE,13,10,Financial District North,195
TRUE,13,10,Inwood,14
TRUE,13,10,Alphabet City,31
TRUE,13,10,Battery Park City,296
TRUE,13,10,Bloomingdale,32
TRUE,13,10,Chinatown,12
TRUE,13,10,Financial District South,65
TRUE,13,10,Seaport,19
TRUE,13,10,Inwood Hill Park,0
TRUE,13,10,Roosevelt Island,0
TRUE,13,10,Central Park,10
TRUE,13,10,Battery Park,11
TRUE,13,10,Marble Hill,4
TRUE,13,10,Randalls Island,6
TRUE,13,10,Highbridge Park,0
TRUE,13,10,Governor's Island/Ellis Island/Liberty Island,0
TRUE,13,20,Gramercy,585
TRUE,13,20,Upper East Side South,1206
TRUE,13,20,Flatiron,774
TRUE,13,20,Meatpacking/West Village West,188
TRUE,13,20,UN/Turtle Bay South,278
TRUE,13,20,East Village,481
TRUE,13,20,Garment District,455
TRUE,13,20,East Harlem North,270
TRUE,13,20,TriBeCa/Civic Center,404
TRUE,13,20,Times Sq/Theatre District,934
TRUE,13,20,Lincoln Square East,1212
TRUE,13,20,Midtown Center,904
TRUE,13,20,Hudson Sq,187
TRUE,13,20,Upper East Side North,1153
TRUE,13,20,Greenwich Village North,399
TRUE,13,20,West Village,664
TRUE,13,20,East Harlem South,383
TRUE,13,20,Lower East Side,225
TRUE,13,20,Union Sq,512
TRUE,13,20,Upper West Side South,842
TRUE,13,20,Lincoln Square West,235
TRUE,13,20,Murray Hill,886
TRUE,13,20,Midtown East,586
TRUE,13,20,Manhattan Valley,271
TRUE,13,20,Central Harlem,365
TRUE,13,20,SoHo,261
TRUE,13,20,Central Harlem North,150
TRUE,13,20,West Chelsea/Hudson Yards,278
TRUE,13,20,Hamilton Heights,89
TRUE,13,20,Little Italy/NoLiTa,303
TRUE,13,20,Greenwich Village South,246
TRUE,13,20,East Chelsea,494
TRUE,13,20,Sutton Place/Turtle Bay North,512
TRUE,13,20,Clinton West,236
TRUE,13,20,Two Bridges/Seward Park,15
TRUE,13,20,Stuy Town/Peter Cooper Village,57
TRUE,13,20,Yorkville East,260
TRUE,13,20,Kips Bay,225
TRUE,13,20,Clinton East,424
TRUE,13,20,Morningside Heights,247
TRUE,13,20,Penn Station/Madison Sq West,672
TRUE,13,20,World Trade Center,195
TRUE,13,20,Midtown South,515
TRUE,13,20,Manhattanville,56
TRUE,13,20,Yorkville West,441
TRUE,13,20,Lenox Hill West,551
TRUE,13,20,Lenox Hill East,253
TRUE,13,20,Washington Heights South,99
TRUE,13,20,Midtown North,312
TRUE,13,20,Upper West Side North,639
TRUE,13,20,Washington Heights North,36
TRUE,13,20,Financial District North,149
TRUE,13,20,Inwood,7
TRUE,13,20,Alphabet City,42
TRUE,13,20,Battery Park City,331
TRUE,13,20,Bloomingdale,32
TRUE,13,20,Chinatown,19
TRUE,13,20,Financial District South,56
TRUE,13,20,Seaport,24
TRUE,13,20,Inwood Hill Park,0
TRUE,13,20,Roosevelt Island,2
TRUE,13,20,Central Park,4
TRUE,13,20,Battery Park,15
TRUE,13,20,Marble Hill,3
TRUE,13,20,Randalls Island,4
TRUE,13,20,Highbridge Park,0
TRUE,13,20,Governor's Island/Ellis Island/Liberty Island,0
TRUE,13,30,Gramercy,580
TRUE,13,30,Upper East Side South,1304
TRUE,13,30,Flatiron,750
TRUE,13,30,Meatpacking/West Village West,181
TRUE,13,30,UN/Turtle Bay South,260
TRUE,13,30,East Village,466
TRUE,13,30,Garment District,500
TRUE,13,30,East Harlem North,330
TRUE,13,30,TriBeCa/Civic Center,369
TRUE,13,30,Times Sq/Theatre District,924
TRUE,13,30,Lincoln Square East,1250
TRUE,13,30,Midtown Center,995
TRUE,13,30,Hudson Sq,138
TRUE,13,30,Upper East Side North,1072
TRUE,13,30,Greenwich Village North,411
TRUE,13,30,West Village,577
TRUE,13,30,East Harlem South,384
TRUE,13,30,Lower East Side,232
TRUE,13,30,Union Sq,427
TRUE,13,30,Upper West Side South,806
TRUE,13,30,Lincoln Square West,242
TRUE,13,30,Murray Hill,744
TRUE,13,30,Midtown East,499
TRUE,13,30,Manhattan Valley,257
TRUE,13,30,Central Harlem,379
TRUE,13,30,SoHo,303
TRUE,13,30,Central Harlem North,139
TRUE,13,30,West Chelsea/Hudson Yards,281
TRUE,13,30,Hamilton Heights,69
TRUE,13,30,Little Italy/NoLiTa,287
TRUE,13,30,Greenwich Village South,290
TRUE,13,30,East Chelsea,497
TRUE,13,30,Sutton Place/Turtle Bay North,381
TRUE,13,30,Clinton West,211
TRUE,13,30,Two Bridges/Seward Park,18
TRUE,13,30,Stuy Town/Peter Cooper Village,49
TRUE,13,30,Yorkville East,273
TRUE,13,30,Kips Bay,200
TRUE,13,30,Clinton East,437
TRUE,13,30,Morningside Heights,232
TRUE,13,30,Penn Station/Madison Sq West,880
TRUE,13,30,World Trade Center,172
TRUE,13,30,Midtown South,535
TRUE,13,30,Manhattanville,59
TRUE,13,30,Yorkville West,322
TRUE,13,30,Lenox Hill West,599
TRUE,13,30,Lenox Hill East,269
TRUE,13,30,Washington Heights South,82
TRUE,13,30,Midtown North,349
TRUE,13,30,Upper West Side North,582
TRUE,13,30,Washington Heights North,35
TRUE,13,30,Financial District North,165
TRUE,13,30,Inwood,9
TRUE,13,30,Alphabet City,45
TRUE,13,30,Battery Park City,341
TRUE,13,30,Bloomingdale,54
TRUE,13,30,Chinatown,15
TRUE,13,30,Financial District South,83
TRUE,13,30,Seaport,18
TRUE,13,30,Inwood Hill Park,1
TRUE,13,30,Roosevelt Island,0
TRUE,13,30,Central Park,7
TRUE,13,30,Battery Park,14
TRUE,13,30,Marble Hill,5
TRUE,13,30,Randalls Island,3
TRUE,13,30,Highbridge Park,0
TRUE,13,30,Governor's Island/Ellis Island/Liberty Island,0
TRUE,13,40,Gramercy,569
TRUE,13,40,Upper East Side South,1383
TRUE,13,40,Flatiron,693
TRUE,13,40,Meatpacking/West Village West,201
TRUE,13,40,UN/Turtle Bay South,303
TRUE,13,40,East Village,514
TRUE,13,40,Garment District,481
TRUE,13,40,East Harlem North,293
TRUE,13,40,TriBeCa/Civic Center,363
TRUE,13,40,Times Sq/Theatre District,937
TRUE,13,40,Lincoln Square East,1125
TRUE,13,40,Midtown Center,925
TRUE,13,40,Hudson Sq,175
TRUE,13,40,Upper East Side North,1064
TRUE,13,40,Greenwich Village North,447
TRUE,13,40,West Village,598
TRUE,13,40,East Harlem South,376
TRUE,13,40,Lower East Side,246
TRUE,13,40,Union Sq,484
TRUE,13,40,Upper West Side South,883
TRUE,13,40,Lincoln Square West,213
TRUE,13,40,Murray Hill,703
TRUE,13,40,Midtown East,489
TRUE,13,40,Manhattan Valley,232
TRUE,13,40,Central Harlem,369
TRUE,13,40,SoHo,284
TRUE,13,40,Central Harlem North,151
TRUE,13,40,West Chelsea/Hudson Yards,336
TRUE,13,40,Hamilton Heights,76
TRUE,13,40,Little Italy/NoLiTa,323
TRUE,13,40,Greenwich Village South,287
TRUE,13,40,East Chelsea,403
TRUE,13,40,Sutton Place/Turtle Bay North,458
TRUE,13,40,Clinton West,208
TRUE,13,40,Two Bridges/Seward Park,19
TRUE,13,40,Stuy Town/Peter Cooper Village,58
TRUE,13,40,Yorkville East,239
TRUE,13,40,Kips Bay,219
TRUE,13,40,Clinton East,384
TRUE,13,40,Morningside Heights,222
TRUE,13,40,Penn Station/Madison Sq West,1013
TRUE,13,40,World Trade Center,176
TRUE,13,40,Midtown South,427
TRUE,13,40,Manhattanville,66
TRUE,13,40,Yorkville West,454
TRUE,13,40,Lenox Hill West,655
TRUE,13,40,Lenox Hill East,254
TRUE,13,40,Washington Heights South,80
TRUE,13,40,Midtown North,248
TRUE,13,40,Upper West Side North,643
TRUE,13,40,Washington Heights North,37
TRUE,13,40,Financial District North,214
TRUE,13,40,Inwood,15
TRUE,13,40,Alphabet City,46
TRUE,13,40,Battery Park City,299
TRUE,13,40,Bloomingdale,30
TRUE,13,40,Chinatown,23
TRUE,13,40,Financial District South,65
TRUE,13,40,Seaport,22
TRUE,13,40,Inwood Hill Park,1
TRUE,13,40,Roosevelt Island,1
TRUE,13,40,Central Park,6
TRUE,13,40,Battery Park,23
TRUE,13,40,Marble Hill,1
TRUE,13,40,Randalls Island,2
TRUE,13,40,Highbridge Park,0
TRUE,13,40,Governor's Island/Ellis Island/Liberty Island,0
TRUE,13,50,Gramercy,634
TRUE,13,50,Upper East Side South,1228
TRUE,13,50,Flatiron,707
TRUE,13,50,Meatpacking/West Village West,198
TRUE,13,50,UN/Turtle Bay South,250
TRUE,13,50,East Village,517
TRUE,13,50,Garment District,387
TRUE,13,50,East Harlem North,252
TRUE,13,50,TriBeCa/Civic Center,406
TRUE,13,50,Times Sq/Theatre District,910
TRUE,13,50,Lincoln Square East,1212
TRUE,13,50,Midtown Center,966
TRUE,13,50,Hudson Sq,156
TRUE,13,50,Upper East Side North,1210
TRUE,13,50,Greenwich Village North,380
TRUE,13,50,West Village,679
TRUE,13,50,East Harlem South,345
TRUE,13,50,Lower East Side,242
TRUE,13,50,Union Sq,447
TRUE,13,50,Upper West Side South,855
TRUE,13,50,Lincoln Square West,217
TRUE,13,50,Murray Hill,750
TRUE,13,50,Midtown East,635
TRUE,13,50,Manhattan Valley,189
TRUE,13,50,Central Harlem,391
TRUE,13,50,SoHo,269
TRUE,13,50,Central Harlem North,150
TRUE,13,50,West Chelsea/Hudson Yards,294
TRUE,13,50,Hamilton Heights,85
TRUE,13,50,Little Italy/NoLiTa,300
TRUE,13,50,Greenwich Village South,213
TRUE,13,50,East Chelsea,431
TRUE,13,50,Sutton Place/Turtle Bay North,432
TRUE,13,50,Clinton West,227
TRUE,13,50,Two Bridges/Seward Park,12
TRUE,13,50,Stuy Town/Peter Cooper Village,60
TRUE,13,50,Yorkville East,194
TRUE,13,50,Kips Bay,221
TRUE,13,50,Clinton East,443
TRUE,13,50,Morningside Heights,240
TRUE,13,50,Penn Station/Madison Sq West,1053
TRUE,13,50,World Trade Center,164
TRUE,13,50,Midtown South,481
TRUE,13,50,Manhattanville,52
TRUE,13,50,Yorkville West,392
TRUE,13,50,Lenox Hill West,514
TRUE,13,50,Lenox Hill East,230
TRUE,13,50,Washington Heights South,80
TRUE,13,50,Midtown North,310
TRUE,13,50,Upper West Side North,637
TRUE,13,50,Washington Heights North,31
TRUE,13,50,Financial District North,153
TRUE,13,50,Inwood,12
TRUE,13,50,Alphabet City,27
TRUE,13,50,Battery Park City,311
TRUE,13,50,Bloomingdale,51
TRUE,13,50,Chinatown,12
TRUE,13,50,Financial District South,76
TRUE,13,50,Seaport,29
TRUE,13,50,Inwood Hill Park,0
TRUE,13,50,Roosevelt Island,1
TRUE,13,50,Central Park,10
TRUE,13,50,Battery Park,21
TRUE,13,50,Marble Hill,1
TRUE,13,50,Randalls Island,3
TRUE,13,50,Highbridge Park,0
TRUE,13,50,Governor's Island/Ellis Island/Liberty Island,0
TRUE,14,0,Gramercy,508
TRUE,14,0,Upper East Side South,1247
TRUE,14,0,Flatiron,801
TRUE,14,0,Meatpacking/West Village West,166
TRUE,14,0,UN/Turtle Bay South,231
TRUE,14,0,East Village,528
TRUE,14,0,Garment District,433
TRUE,14,0,East Harlem North,287
TRUE,14,0,TriBeCa/Civic Center,398
TRUE,14,0,Times Sq/Theatre District,909
TRUE,14,0,Lincoln Square East,1152
TRUE,14,0,Midtown Center,842
TRUE,14,0,Hudson Sq,171
TRUE,14,0,Upper East Side North,1081
TRUE,14,0,Greenwich Village North,373
TRUE,14,0,West Village,609
TRUE,14,0,East Harlem South,310
TRUE,14,0,Lower East Side,232
TRUE,14,0,Union Sq,437
TRUE,14,0,Upper West Side South,873
TRUE,14,0,Lincoln Square West,204
TRUE,14,0,Murray Hill,713
TRUE,14,0,Midtown East,453
TRUE,14,0,Manhattan Valley,231
TRUE,14,0,Central Harlem,361
TRUE,14,0,SoHo,291
TRUE,14,0,Central Harlem North,152
TRUE,14,0,West Chelsea/Hudson Yards,314
TRUE,14,0,Hamilton Heights,83
TRUE,14,0,Little Italy/NoLiTa,258
TRUE,14,0,Greenwich Village South,279
TRUE,14,0,East Chelsea,450
TRUE,14,0,Sutton Place/Turtle Bay North,419
TRUE,14,0,Clinton West,194
TRUE,14,0,Two Bridges/Seward Park,22
TRUE,14,0,Stuy Town/Peter Cooper Village,67
TRUE,14,0,Yorkville East,224
TRUE,14,0,Kips Bay,185
TRUE,14,0,Clinton East,414
TRUE,14,0,Morningside Heights,223
TRUE,14,0,Penn Station/Madison Sq West,884
TRUE,14,0,World Trade Center,120
TRUE,14,0,Midtown South,459
TRUE,14,0,Manhattanville,55
TRUE,14,0,Yorkville West,402
TRUE,14,0,Lenox Hill West,571
TRUE,14,0,Lenox Hill East,266
TRUE,14,0,Washington Heights South,85
TRUE,14,0,Midtown North,282
TRUE,14,0,Upper West Side North,642
TRUE,14,0,Washington Heights North,41
TRUE,14,0,Financial District North,185
TRUE,14,0,Inwood,4
TRUE,14,0,Alphabet City,50
TRUE,14,0,Battery Park City,321
TRUE,14,0,Bloomingdale,25
TRUE,14,0,Chinatown,20
TRUE,14,0,Financial District South,50
TRUE,14,0,Seaport,17
TRUE,14,0,Inwood Hill Park,1
TRUE,14,0,Roosevelt Island,1
TRUE,14,0,Central Park,10
TRUE,14,0,Battery Park,11
TRUE,14,0,Marble Hill,3
TRUE,14,0,Randalls Island,1
TRUE,14,0,Highbridge Park,0
TRUE,14,0,Governor's Island/Ellis Island/Liberty Island,0
TRUE,14,10,Gramercy,515
TRUE,14,10,Upper East Side South,1263
TRUE,14,10,Flatiron,850
TRUE,14,10,Meatpacking/West Village West,185
TRUE,14,10,UN/Turtle Bay South,241
TRUE,14,10,East Village,476
TRUE,14,10,Garment District,394
TRUE,14,10,East Harlem North,308
TRUE,14,10,TriBeCa/Civic Center,399
TRUE,14,10,Times Sq/Theatre District,868
TRUE,14,10,Lincoln Square East,1221
TRUE,14,10,Midtown Center,1019
TRUE,14,10,Hudson Sq,177
TRUE,14,10,Upper East Side North,1063
TRUE,14,10,Greenwich Village North,362
TRUE,14,10,West Village,597
TRUE,14,10,East Harlem South,318
TRUE,14,10,Lower East Side,268
TRUE,14,10,Union Sq,455
TRUE,14,10,Upper West Side South,809
TRUE,14,10,Lincoln Square West,200
TRUE,14,10,Murray Hill,733
TRUE,14,10,Midtown East,507
TRUE,14,10,Manhattan Valley,214
TRUE,14,10,Central Harlem,388
TRUE,14,10,SoHo,266
TRUE,14,10,Central Harlem North,131
TRUE,14,10,West Chelsea/Hudson Yards,338
TRUE,14,10,Hamilton Heights,84
TRUE,14,10,Little Italy/NoLiTa,299
TRUE,14,10,Greenwich Village South,253
TRUE,14,10,East Chelsea,438
TRUE,14,10,Sutton Place/Turtle Bay North,501
TRUE,14,10,Clinton West,200
TRUE,14,10,Two Bridges/Seward Park,14
TRUE,14,10,Stuy Town/Peter Cooper Village,61
TRUE,14,10,Yorkville East,224
TRUE,14,10,Kips Bay,214
TRUE,14,10,Clinton East,392
TRUE,14,10,Morningside Heights,245
TRUE,14,10,Penn Station/Madison Sq West,1028
TRUE,14,10,World Trade Center,137
TRUE,14,10,Midtown South,481
TRUE,14,10,Manhattanville,61
TRUE,14,10,Yorkville West,388
TRUE,14,10,Lenox Hill West,572
TRUE,14,10,Lenox Hill East,225
TRUE,14,10,Washington Heights South,79
TRUE,14,10,Midtown North,315
TRUE,14,10,Upper West Side North,609
TRUE,14,10,Washington Heights North,34
TRUE,14,10,Financial District North,158
TRUE,14,10,Inwood,13
TRUE,14,10,Alphabet City,43
TRUE,14,10,Battery Park City,316
TRUE,14,10,Bloomingdale,39
TRUE,14,10,Chinatown,18
TRUE,14,10,Financial District South,38
TRUE,14,10,Seaport,26
TRUE,14,10,Inwood Hill Park,3
TRUE,14,10,Roosevelt Island,2
TRUE,14,10,Central Park,2
TRUE,14,10,Battery Park,14
TRUE,14,10,Marble Hill,1
TRUE,14,10,Randalls Island,4
TRUE,14,10,Highbridge Park,0
TRUE,14,10,Governor's Island/Ellis Island/Liberty Island,0
TRUE,14,20,Gramercy,511
TRUE,14,20,Upper East Side South,1327
TRUE,14,20,Flatiron,745
TRUE,14,20,Meatpacking/West Village West,197
TRUE,14,20,UN/Turtle Bay South,250
TRUE,14,20,East Village,438
TRUE,14,20,Garment District,420
TRUE,14,20,East Harlem North,274
TRUE,14,20,TriBeCa/Civic Center,388
TRUE,14,20,Times Sq/Theatre District,834
TRUE,14,20,Lincoln Square East,1249
TRUE,14,20,Midtown Center,892
TRUE,14,20,Hudson Sq,144
TRUE,14,20,Upper East Side North,1122
TRUE,14,20,Greenwich Village North,372
TRUE,14,20,West Village,681
TRUE,14,20,East Harlem South,360
TRUE,14,20,Lower East Side,265
TRUE,14,20,Union Sq,459
TRUE,14,20,Upper West Side South,823
TRUE,14,20,Lincoln Square West,200
TRUE,14,20,Murray Hill,764
TRUE,14,20,Midtown East,496
TRUE,14,20,Manhattan Valley,210
TRUE,14,20,Central Harlem,397
TRUE,14,20,SoHo,332
TRUE,14,20,Central Harlem North,123
TRUE,14,20,West Chelsea/Hudson Yards,271
TRUE,14,20,Hamilton Heights,78
TRUE,14,20,Little Italy/NoLiTa,311
TRUE,14,20,Greenwich Village South,265
TRUE,14,20,East Chelsea,461
TRUE,14,20,Sutton Place/Turtle Bay North,436
TRUE,14,20,Clinton West,202
TRUE,14,20,Two Bridges/Seward Park,26
TRUE,14,20,Stuy Town/Peter Cooper Village,40
TRUE,14,20,Yorkville East,218
TRUE,14,20,Kips Bay,186
TRUE,14,20,Clinton East,390
TRUE,14,20,Morningside Heights,252
TRUE,14,20,Penn Station/Madison Sq West,871
TRUE,14,20,World Trade Center,179
TRUE,14,20,Midtown South,426
TRUE,14,20,Manhattanville,52
TRUE,14,20,Yorkville West,382
TRUE,14,20,Lenox Hill West,558
TRUE,14,20,Lenox Hill East,258
TRUE,14,20,Washington Heights South,72
TRUE,14,20,Midtown North,325
TRUE,14,20,Upper West Side North,562
TRUE,14,20,Washington Heights North,32
TRUE,14,20,Financial District North,139
TRUE,14,20,Inwood,14
TRUE,14,20,Alphabet City,39
TRUE,14,20,Battery Park City,312
TRUE,14,20,Bloomingdale,61
TRUE,14,20,Chinatown,15
TRUE,14,20,Financial District South,62
TRUE,14,20,Seaport,27
TRUE,14,20,Inwood Hill Park,1
TRUE,14,20,Roosevelt Island,1
TRUE,14,20,Central Park,9
TRUE,14,20,Battery Park,12
TRUE,14,20,Marble Hill,3
TRUE,14,20,Randalls Island,1
TRUE,14,20,Highbridge Park,0
TRUE,14,20,Governor's Island/Ellis Island/Liberty Island,0
TRUE,14,30,Gramercy,503
TRUE,14,30,Upper East Side South,1256
TRUE,14,30,Flatiron,832
TRUE,14,30,Meatpacking/West Village West,204
TRUE,14,30,UN/Turtle Bay South,230
TRUE,14,30,East Village,522
TRUE,14,30,Garment District,441
TRUE,14,30,East Harlem North,382
TRUE,14,30,TriBeCa/Civic Center,366
TRUE,14,30,Times Sq/Theatre District,883
TRUE,14,30,Lincoln Square East,1234
TRUE,14,30,Midtown Center,965
TRUE,14,30,Hudson Sq,133
TRUE,14,30,Upper East Side North,1102
TRUE,14,30,Greenwich Village North,411
TRUE,14,30,West Village,592
TRUE,14,30,East Harlem South,337
TRUE,14,30,Lower East Side,269
TRUE,14,30,Union Sq,428
TRUE,14,30,Upper West Side South,808
TRUE,14,30,Lincoln Square West,191
TRUE,14,30,Murray Hill,732
TRUE,14,30,Midtown East,509
TRUE,14,30,Manhattan Valley,244
TRUE,14,30,Central Harlem,429
TRUE,14,30,SoHo,360
TRUE,14,30,Central Harlem North,134
TRUE,14,30,West Chelsea/Hudson Yards,343
TRUE,14,30,Hamilton Heights,93
TRUE,14,30,Little Italy/NoLiTa,310
TRUE,14,30,Greenwich Village South,275
TRUE,14,30,East Chelsea,397
TRUE,14,30,Sutton Place/Turtle Bay North,378
TRUE,14,30,Clinton West,191
TRUE,14,30,Two Bridges/Seward Park,10
TRUE,14,30,Stuy Town/Peter Cooper Village,55
TRUE,14,30,Yorkville East,258
TRUE,14,30,Kips Bay,175
TRUE,14,30,Clinton East,379
TRUE,14,30,Morningside Heights,217
TRUE,14,30,Penn Station/Madison Sq West,833
TRUE,14,30,World Trade Center,138
TRUE,14,30,Midtown South,380
TRUE,14,30,Manhattanville,61
TRUE,14,30,Yorkville West,346
TRUE,14,30,Lenox Hill West,583
TRUE,14,30,Lenox Hill East,250
TRUE,14,30,Washington Heights South,85
TRUE,14,30,Midtown North,355
TRUE,14,30,Upper West Side North,537
TRUE,14,30,Washington Heights North,44
TRUE,14,30,Financial District North,136
TRUE,14,30,Inwood,14
TRUE,14,30,Alphabet City,34
TRUE,14,30,Battery Park City,320
TRUE,14,30,Bloomingdale,49
TRUE,14,30,Chinatown,12
TRUE,14,30,Financial District South,97
TRUE,14,30,Seaport,24
TRUE,14,30,Inwood Hill Park,1
TRUE,14,30,Roosevelt Island,4
TRUE,14,30,Central Park,2
TRUE,14,30,Battery Park,14
TRUE,14,30,Marble Hill,5
TRUE,14,30,Randalls Island,5
TRUE,14,30,Highbridge Park,0
TRUE,14,30,Governor's Island/Ellis Island/Liberty Island,0
TRUE,14,40,Gramercy,521
TRUE,14,40,Upper East Side South,1287
TRUE,14,40,Flatiron,758
TRUE,14,40,Meatpacking/West Village West,222
TRUE,14,40,UN/Turtle Bay South,250
TRUE,14,40,East Village,453
TRUE,14,40,Garment District,371
TRUE,14,40,East Harlem North,329
TRUE,14,40,TriBeCa/Civic Center,365
TRUE,14,40,Times Sq/Theatre District,853
TRUE,14,40,Lincoln Square East,1274
TRUE,14,40,Midtown Center,992
TRUE,14,40,Hudson Sq,128
TRUE,14,40,Upper East Side North,1026
TRUE,14,40,Greenwich Village North,375
TRUE,14,40,West Village,606
TRUE,14,40,East Harlem South,360
TRUE,14,40,Lower East Side,269
TRUE,14,40,Union Sq,518
TRUE,14,40,Upper West Side South,837
TRUE,14,40,Lincoln Square West,214
TRUE,14,40,Murray Hill,664
TRUE,14,40,Midtown East,440
TRUE,14,40,Manhattan Valley,211
TRUE,14,40,Central Harlem,377
TRUE,14,40,SoHo,322
TRUE,14,40,Central Harlem North,143
TRUE,14,40,West Chelsea/Hudson Yards,309
TRUE,14,40,Hamilton Heights,88
TRUE,14,40,Little Italy/NoLiTa,299
TRUE,14,40,Greenwich Village South,256
TRUE,14,40,East Chelsea,480
TRUE,14,40,Sutton Place/Turtle Bay North,414
TRUE,14,40,Clinton West,253
TRUE,14,40,Two Bridges/Seward Park,27
TRUE,14,40,Stuy Town/Peter Cooper Village,49
TRUE,14,40,Yorkville East,264
TRUE,14,40,Kips Bay,153
TRUE,14,40,Clinton East,411
TRUE,14,40,Morningside Heights,220
TRUE,14,40,Penn Station/Madison Sq West,975
TRUE,14,40,World Trade Center,131
TRUE,14,40,Midtown South,485
TRUE,14,40,Manhattanville,56
TRUE,14,40,Yorkville West,428
TRUE,14,40,Lenox Hill West,583
TRUE,14,40,Lenox Hill East,264
TRUE,14,40,Washington Heights South,77
TRUE,14,40,Midtown North,299
TRUE,14,40,Upper West Side North,564
TRUE,14,40,Washington Heights North,40
TRUE,14,40,Financial District North,151
TRUE,14,40,Inwood,7
TRUE,14,40,Alphabet City,40
TRUE,14,40,Battery Park City,298
TRUE,14,40,Bloomingdale,48
TRUE,14,40,Chinatown,10
TRUE,14,40,Financial District South,57
TRUE,14,40,Seaport,16
TRUE,14,40,Inwood Hill Park,3
TRUE,14,40,Roosevelt Island,2
TRUE,14,40,Central Park,5
